Location,Date,Hour,Temperature,Condition,Pressure,Humidity,Luminosity,Rain,Place,Clothes
Cluj-Napoca,2022-12-21,08:00,-2.0,Partly cloudy,1023.0,38,1.0,0,office,"Slacks, button-up shirt, coat, boots"
Cluj-Napoca,2022-12-21,09:00,-2.2,Partly cloudy,1023.0,38,1.0,0,office,"Slacks, button-up shirt, coat, boots"
Cluj-Napoca,2022-12-21,10:00,-0.9,Partly cloudy,1022.0,35,2.0,0,office,"Slacks, button-up shirt, coat, boots"
Cluj-Napoca,2022-12-21,11:00,1.5,Sunny,1022.0,33,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-21,12:00,2.5,Sunny,1021.0,31,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-21,13:00,2.7,Sunny,1021.0,34,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-21,14:00,3.0,Sunny,1020.0,36,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-21,15:00,3.2,Sunny,1020.0,38,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-21,16:00,2.4,Sunny,1019.0,40,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-21,17:00,1.6,Sunny,1019.0,42,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-21,18:00,0.8,Clear,1019.0,43,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-21,19:00,0.5,Clear,1019.0,43,1.0,0,gym,"Leggings, athletic shirt, sneakers"
Cluj-Napoca,2022-12-21,20:00,0.2,Clear,1019.0,43,1.0,0,gym,"Leggings, athletic shirt, sneakers"
Cluj-Napoca,2022-12-21,21:00,-1.3,Clear,1019.0,42,1.0,0,gym,"Leggings, athletic shirt, sneakers"
Cluj-Napoca,2022-12-21,22:00,-1.1,Partly cloudy,1019.0,42,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-21,23:00,-1.0,Light freezing rain,1019.0,41,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-22,00:00,-0.7,Overcast,1019.0,41,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-22,01:00,-0.7,Overcast,1019.0,41,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-22,02:00,-0.9,Cloudy,1019.0,41,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-22,03:00,-1.0,Partly cloudy,1019.0,41,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-22,04:00,-1.0,Cloudy,1019.0,42,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-22,05:00,-1.2,Cloudy,1019.0,42,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-22,06:00,-1.2,Cloudy,1019.0,43,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-22,07:00,-1.0,Overcast,1019.0,43,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-22,08:00,0.2,Overcast,1020.0,44,1.0,0,office,"Slacks, button-up shirt, coat, boots"
Cluj-Napoca,2022-12-22,09:00,0.3,Overcast,1020.0,44,1.0,0,office,"Slacks, button-up shirt, coat, boots"
Cluj-Napoca,2022-12-22,10:00,0.8,Overcast,1020.0,44,1.0,0,office,"Slacks, button-up shirt, coat, boots"
Cluj-Napoca,2022-12-22,11:00,1.2,Overcast,1020.0,44,1.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-22,12:00,1.7,Overcast,1020.0,44,1.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-22,13:00,1.5,Overcast,1020.0,45,1.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-22,14:00,1.4,Overcast,1020.0,46,1.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-22,15:00,1.2,Overcast,1020.0,47,1.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-22,16:00,1.2,Overcast,1020.0,49,1.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-22,17:00,1.1,Overcast,1020.0,50,1.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-22,18:00,1.1,Overcast,1021.0,52,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-22,19:00,1.1,Overcast,1021.0,54,1.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-12-22,20:00,1.0,Overcast,1021.0,56,1.0,0,gym,"Track pants, hoodie, sneakers"
Cluj-Napoca,2022-12-22,21:00,1.0,Overcast,1021.0,58,1.0,0,gym,"Track pants, hoodie, sneakers"
Cluj-Napoca,2022-12-22,22:00,0.8,Overcast,1020.0,63,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-22,23:00,0.6,Overcast,1020.0,67,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-23,00:00,0.4,Overcast,1020.0,72,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-23,01:00,0.6,Overcast,1019.0,76,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-23,02:00,0.8,Overcast,1019.0,79,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-23,03:00,1.0,Overcast,1018.0,82,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-23,04:00,0.9,Overcast,1018.0,83,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-23,05:00,0.7,Overcast,1018.0,84,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-23,06:00,0.6,Overcast,1019.0,85,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-23,07:00,0.7,Overcast,1019.0,86,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-23,08:00,0.7,Overcast,1019.0,87,1.0,0,office,"Slacks, button-up shirt, coat, boots"
Cluj-Napoca,2022-12-23,09:00,0.8,Overcast,1019.0,88,1.0,0,office,"Slacks, button-up shirt, coat, boots"
Cluj-Napoca,2022-12-23,10:00,1.1,Overcast,1019.0,88,1.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-23,11:00,1.5,Overcast,1019.0,89,1.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-23,12:00,1.8,Overcast,1019.0,89,1.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-23,13:00,2.8,Overcast,1019.0,90,1.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-23,14:00,2.9,Overcast,1019.0,90,1.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-23,15:00,3.0,Overcast,1019.0,91,1.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-23,16:00,2.8,Overcast,1019.0,91,1.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-23,17:00,1.6,Cloudy,1019.0,90,1.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-23,18:00,1.6,Cloudy,1019.0,90,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-23,19:00,1.4,Cloudy,1019.0,90,1.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-12-23,20:00,1.1,Partly cloudy,1019.0,89,1.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-12-23,21:00,0.9,Partly cloudy,1019.0,89,1.0,0,gym,"Track pants, hoodie, sneakers"
Cluj-Napoca,2022-12-23,22:00,1.0,Light freezing rain,1018.0,87,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-23,23:00,1.0,Patchy rain possible,1017.0,86,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-24,00:00,1.1,Patchy rain possible,1016.0,84,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-24,01:00,1.1,Patchy rain possible,1016.0,85,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-24,02:00,1.1,Patchy rain possible,1016.0,86,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-24,03:00,1.1,Partly cloudy,1016.0,87,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-24,04:00,1.5,Cloudy,1016.0,87,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-24,05:00,2.0,Patchy rain possible,1015.0,87,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-24,06:00,2.4,Patchy rain possible,1015.0,87,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-24,07:00,2.8,Moderate rain at times,1015.0,86,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-24,08:00,3.1,Heavy rain at times,1015.0,86,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-24,09:00,3.5,Heavy rain at times,1015.0,85,1.0,1,shopping mall,"Jeans, blouse, raincoat, boots"
Cluj-Napoca,2022-12-24,10:00,3.2,Moderate or heavy rain shower,1015.0,87,1.0,1,shopping mall,"Jeans, blouse, raincoat, boots"
Cluj-Napoca,2022-12-24,11:00,2.8,Heavy rain at times,1015.0,89,1.0,1,shopping mall,"Jeans, blouse, raincoat, boots"
Cluj-Napoca,2022-12-24,12:00,3.8,Patchy rain possible,1016.0,91,1.0,1,shopping mall,"Jeans, blouse, raincoat, boots"
Cluj-Napoca,2022-12-24,13:00,4.6,Patchy rain possible,1016.0,89,1.0,1,shopping mall,"Jeans, blouse, raincoat, boots"
Cluj-Napoca,2022-12-24,14:00,5.3,Overcast,1016.0,87,2.0,0,shopping mall,"Jeans, blouse, boots"
Cluj-Napoca,2022-12-24,15:00,5.0,Overcast,1016.0,85,2.0,0,shopping mall,"Jeans, blouse, boots"
Cluj-Napoca,2022-12-24,16:00,5.1,Patchy rain possible,1016.0,86,2.0,1,shopping mall,"Jeans, blouse, raincoat, boots"
Cluj-Napoca,2022-12-24,17:00,5.2,Patchy rain possible,1017.0,87,2.0,1,home,Pijamas
Cluj-Napoca,2022-12-24,18:00,5.3,Patchy rain possible,1017.0,87,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-24,19:00,5.1,Patchy rain possible,1018.0,88,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-24,20:00,5.0,Patchy rain possible,1018.0,88,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-24,21:00,4.8,Patchy rain possible,1019.0,89,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-24,22:00,4.6,Patchy rain possible,1019.0,88,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-24,23:00,5.5,Partly cloudy,1019.0,87,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-25,00:00,5.4,Clear,1020.0,86,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-25,01:00,5.0,Partly cloudy,1020.0,86,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-25,02:00,4.7,Partly cloudy,1020.0,86,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-25,03:00,4.4,Cloudy,1021.0,86,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-25,04:00,3.3,Partly cloudy,1021.0,87,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-25,05:00,3.4,Partly cloudy,1021.0,87,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-25,06:00,3.4,Clear,1021.0,88,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-25,07:00,3.5,Partly cloudy,1022.0,89,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-25,08:00,3.7,Partly cloudy,1023.0,90,1.0,0,ski resort,"Ski pants, thermal blouse, winter coat, boots, hat, scarf, gloves"
Cluj-Napoca,2022-12-25,09:00,3.8,Partly cloudy,1024.0,91,1.0,0,ski resort,"Ski pants, thermal blouse, winter coat, boots, hat, scarf, gloves"
Cluj-Napoca,2022-12-25,10:00,4.8,Partly cloudy,1024.0,82,2.0,0,ski resort,"Ski pants, thermal blouse, winter coat, boots, hat, scarf, gloves"
Cluj-Napoca,2022-12-25,11:00,5.8,Partly cloudy,1024.0,74,3.0,0,ski resort,"Ski pants, thermal blouse, winter coat, boots, hat, scarf, gloves"
Cluj-Napoca,2022-12-25,12:00,6.8,Sunny,1024.0,65,3.0,0,ski resort,"Ski pants, thermal blouse, winter coat, boots, hat, scarf, gloves"
Cluj-Napoca,2022-12-25,13:00,6.8,Sunny,1024.0,64,3.0,0,ski resort,"Ski pants, thermal blouse, winter coat, boots, hat, scarf, gloves"
Cluj-Napoca,2022-12-25,14:00,6.9,Sunny,1025.0,64,3.0,0,ski resort,"Ski pants, thermal blouse, winter coat, boots, hat, scarf, gloves"
Cluj-Napoca,2022-12-25,15:00,6.9,Sunny,1025.0,63,3.0,0,ski resort,"Ski pants, thermal blouse, winter coat, boots, hat, scarf, gloves"
Cluj-Napoca,2022-12-25,16:00,5.4,Sunny,1025.0,68,3.0,0,ski resort,"Ski pants, thermal blouse, winter coat, boots, hat, scarf, gloves"
Cluj-Napoca,2022-12-25,17:00,4.0,Sunny,1026.0,73,2.0,0,ski resort,"Ski pants, thermal blouse, winter coat, boots, hat, scarf, gloves"
Cluj-Napoca,2022-12-25,18:00,3.7,Clear,1026.0,77,1.0,0,ski resort,"Ski pants, thermal blouse, winter coat, boots, hat, scarf, gloves"
Cluj-Napoca,2022-12-25,19:00,3.4,Clear,1026.0,77,1.0,0,ski resort,"Ski pants, thermal blouse, winter coat, boots, hat, scarf, gloves"
Cluj-Napoca,2022-12-25,20:00,1.7,Clear,1027.0,76,1.0,0,ski resort,"Ski pants, thermal blouse, winter coat, boots, hat, scarf, gloves"
Cluj-Napoca,2022-12-25,21:00,1.3,Clear,1027.0,76,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-25,22:00,1.1,Clear,1028.0,80,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-25,23:00,0.9,Clear,1028.0,84,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-26,00:00,-0.5,Clear,1029.0,87,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-26,01:00,-0.8,Clear,1028.0,86,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-26,02:00,-0.9,Clear,1028.0,85,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-26,03:00,-0.7,Clear,1028.0,84,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-26,04:00,0.8,Clear,1028.0,85,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-26,05:00,1.1,Clear,1028.0,85,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-26,06:00,1.5,Partly cloudy,1028.0,86,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-26,07:00,1.7,Partly cloudy,1028.0,85,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-26,08:00,1.9,Partly cloudy,1028.0,85,1.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-26,09:00,2.1,Partly cloudy,1028.0,85,1.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-26,10:00,2.7,Partly cloudy,1028.0,81,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-26,11:00,3.4,Partly cloudy,1028.0,76,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-26,12:00,4.0,Partly cloudy,1028.0,72,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-26,13:00,4.1,Sunny,1027.0,73,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-26,14:00,5.3,Sunny,1026.0,74,3.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-26,15:00,5.4,Sunny,1026.0,76,3.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-26,16:00,4.8,Sunny,1026.0,78,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-26,17:00,3.0,Sunny,1026.0,81,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-26,18:00,2.3,Clear,1026.0,84,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-26,19:00,2.1,Clear,1026.0,83,1.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-12-26,20:00,1.9,Clear,1025.0,83,1.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-12-26,21:00,1.7,Clear,1025.0,82,1.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-12-26,22:00,2.4,Partly cloudy,1025.0,82,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-26,23:00,3.2,Cloudy,1024.0,82,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-27,00:00,2.8,Overcast,1024.0,82,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-27,01:00,3.9,Overcast,1024.0,82,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-27,02:00,3.9,Overcast,1024.0,83,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-27,03:00,3.9,Patchy rain possible,1024.0,84,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-27,04:00,4.2,Patchy rain possible,1023.0,84,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-27,05:00,4.5,Patchy rain possible,1023.0,85,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-27,06:00,4.8,Patchy rain possible,1023.0,85,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-27,07:00,4.9,Patchy rain possible,1023.0,85,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-27,08:00,5.0,Patchy rain possible,1023.0,85,1.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-12-27,09:00,5.1,Moderate rain at times,1023.0,85,1.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-12-27,10:00,5.1,Moderate rain at times,1023.0,87,2.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-12-27,11:00,6.4,Patchy rain possible,1024.0,88,2.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-12-27,12:00,6.8,Overcast,1024.0,90,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-27,13:00,7.2,Overcast,1024.0,88,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-27,14:00,6.5,Patchy rain possible,1024.0,86,2.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-12-27,15:00,7.3,Patchy rain possible,1024.0,84,2.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-12-27,16:00,6.6,Patchy rain possible,1024.0,82,2.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-12-27,17:00,5.9,Partly cloudy,1025.0,81,3.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-27,18:00,5.2,Clear,1026.0,79,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-27,19:00,4.4,Partly cloudy,1027.0,79,1.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-12-27,20:00,3.5,Partly cloudy,1028.0,79,1.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-12-27,21:00,2.7,Partly cloudy,1029.0,80,1.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-12-27,22:00,1.8,Partly cloudy,1029.0,76,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-27,23:00,1.0,Clear,1030.0,72,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-28,00:00,0.1,Clear,1030.0,69,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-28,01:00,-0.1,Clear,1031.0,67,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-28,02:00,-0.3,Clear,1031.0,65,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-28,03:00,-1.7,Clear,1031.0,63,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-28,04:00,-1.7,Clear,1031.0,63,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-28,05:00,-0.4,Clear,1031.0,62,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-28,06:00,-0.4,Clear,1031.0,62,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-28,07:00,-1.5,Clear,1031.0,62,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-28,08:00,-2.2,Clear,1031.0,62,1.0,0,office,"Slacks, button-up shirt, coat, boots"
Cluj-Napoca,2022-12-28,09:00,-2.1,Clear,1031.0,63,1.0,0,office,"Slacks, button-up shirt, coat, boots"
Cluj-Napoca,2022-12-28,10:00,0.3,Sunny,1031.0,59,2.0,0,office,"Slacks, button-up shirt, coat, boots"
Cluj-Napoca,2022-12-28,11:00,3.3,Sunny,1031.0,55,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-28,12:00,3.8,Sunny,1030.0,52,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-28,13:00,4.3,Sunny,1030.0,53,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-28,14:00,3.4,Sunny,1030.0,54,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-28,15:00,2.6,Sunny,1029.0,55,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-28,16:00,1.8,Sunny,1029.0,60,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-28,17:00,1.0,Sunny,1029.0,66,2.0,0,office,"Slacks, button-up shirt, coat, boots"
Cluj-Napoca,2022-12-28,18:00,0.2,Clear,1030.0,71,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-28,19:00,-0.1,Clear,1029.0,72,1.0,0,gym,"Leggings, athletic shirt, sneakers"
Cluj-Napoca,2022-12-28,20:00,-0.5,Clear,1029.0,73,1.0,0,gym,"Leggings, athletic shirt, sneakers"
Cluj-Napoca,2022-12-28,21:00,-0.8,Clear,1029.0,74,1.0,0,gym,"Leggings, athletic shirt, sneakers"
Cluj-Napoca,2022-12-28,22:00,-1.9,Clear,1029.0,73,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-28,23:00,-2.0,Clear,1029.0,72,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-29,00:00,-2.1,Clear,1028.0,71,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-29,01:00,-2.2,Clear,1028.0,72,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-29,02:00,-2.4,Clear,1028.0,73,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-29,03:00,-2.6,Clear,1028.0,75,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-29,04:00,-2.6,Clear,1028.0,74,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-29,05:00,-2.6,Clear,1027.0,73,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-29,06:00,-2.7,Clear,1027.0,73,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-29,07:00,-2.6,Clear,1027.0,71,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-29,08:00,-2.5,Clear,1027.0,70,1.0,0,office,"Slacks, button-up shirt, coat, boots"
Cluj-Napoca,2022-12-29,09:00,-2.3,Clear,1028.0,69,1.0,0,office,"Slacks, button-up shirt, coat, boots"
Cluj-Napoca,2022-12-29,10:00,0.4,Sunny,1027.0,63,2.0,0,office,"Slacks, button-up shirt, coat, boots"
Cluj-Napoca,2022-12-29,11:00,1.8,Sunny,1027.0,57,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-29,12:00,3.2,Sunny,1026.0,52,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-29,13:00,3.4,Sunny,1026.0,53,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-29,14:00,3.6,Sunny,1026.0,54,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-29,15:00,3.8,Sunny,1026.0,56,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-29,16:00,2.9,Sunny,1026.0,60,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-29,17:00,1.9,Sunny,1026.0,64,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-29,18:00,1.0,Clear,1026.0,68,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-29,19:00,0.7,Clear,1026.0,69,1.0,0,gym,"Leggings, athletic shirt, sneakers"
Cluj-Napoca,2022-12-29,20:00,0.5,Clear,1026.0,70,1.0,0,gym,"Leggings, athletic shirt, sneakers"
Cluj-Napoca,2022-12-29,21:00,0.2,Clear,1027.0,71,1.0,0,gym,"Leggings, athletic shirt, sneakers"
Cluj-Napoca,2022-12-29,22:00,0.6,Clear,1026.0,72,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-29,23:00,1.0,Partly cloudy,1025.0,74,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-30,00:00,1.4,Partly cloudy,1024.0,76,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-30,01:00,1.6,Partly cloudy,1024.0,77,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-30,02:00,1.9,Cloudy,1024.0,79,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-30,03:00,2.1,Cloudy,1024.0,80,1.0,0,home,Pijamas
Cluj-Napoca,2022-12-30,04:00,2.4,Patchy rain possible,1023.0,82,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-30,05:00,1.7,Patchy rain possible,1023.0,83,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-30,06:00,1.9,Patchy rain possible,1023.0,85,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-30,07:00,3.0,Patchy rain possible,1023.0,85,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-30,08:00,3.0,Overcast,1024.0,86,1.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-30,09:00,3.0,Overcast,1024.0,86,1.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-30,10:00,3.4,Overcast,1024.0,84,1.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-12-30,11:00,3.7,Patchy rain possible,1025.0,83,1.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-12-30,12:00,4.1,Moderate rain at times,1025.0,82,1.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-12-30,13:00,4.1,Moderate rain at times,1025.0,81,1.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-12-30,14:00,4.2,Moderate rain at times,1025.0,81,1.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-12-30,15:00,4.2,Moderate rain at times,1025.0,80,1.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-12-30,16:00,3.8,Moderate rain at times,1025.0,81,1.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-12-30,17:00,3.5,Patchy rain possible,1026.0,82,1.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-12-30,18:00,3.1,Patchy rain possible,1026.0,83,1.0,1,home,Pijamas
Cluj-Napoca,2022-12-30,19:00,3.2,Patchy rain possible,1026.0,83,1.0,1,gym,"Leggings, hoodie, raincoat, sneakers"
Cluj-Napoca,2022-12-30,20:00,3.2,Patchy rain possible,1027.0,84,1.0,1,gym,"Leggings, hoodie, raincoat, sneakers"
Cluj-Napoca,2022-12-30,21:00,3.3,Patchy rain possible,1027.0,84,1.0,1,gym,"Leggings, hoodie, raincoat, sneakers"
Cluj-Napoca,2022-12-30,22:00,3.1,Patchy rain possible,1027.0,86,1.0,1,home,Pijamas
